.,.,,FIGURE 2: ESTIMATED vs. ACTUAL SPEED
.,.,,
.,.,,
.,.,,
.,.,,
.,.,,
.,.,,
SPEED,ESTSPD,,
1,18.936,,
1,24.736,,
2,30.831,,
2,32.414,,
4,5.763,,
4,10.341,,
4,14.622,,
4,18.212,,
5,4.677,,
5,16.447,,
5,18.829,,
5,19.571,,
5,20.787,,
5,21.846,,
5,21.873,,
5,22.153,,
6,-0.55,,
6,1.588,,
6,10.153,,
6,22.461,,
7,12.855,,
7,14.676,,
7,16.898,,
7,17.939,,
7,22.72,,
7,22.822,,
7,39.103,,
8,11.939,,
8,12,,
8,12.256,,
8,15.879,,
8,17.291,,
8,17.656,,
8,19.997,,
8,20.068,,
8,20.686,,
8,21.154,,
8,21.624,,
8,21.706,,
8,25.211,,
8,27.213,,
8,32.007,,
8,33.753,,
8,33.865,,
8,33.953,,
9,-4.788,,
9,10.024,,
9,13.758,,
9,13.954,,
9,13.978,,
9,14.84,,
9,16.914,,
9,17.062,,
9,17.522,,
9,19.086,,
9,21.455,,
9,22.059,,
9,29.061,,
10,15.588,,
10,21.659,,
10,23.931,,
10,30.993,,
11,10.686,,
11,12.592,,
11,14.631,,
11,17.591,,
11,18.102,,
11,25.788,,
12,9.657,,
12,11.591,,
12,14.024,,
12,14.123,,
12,15.528,,
12,16.42,,
12,17.835,,
12,19.82,,
12,20.041,,
12,20.536,,
12,20.667,,
12,20.674,,
12,20.766,,
12,21.345,,
12,22.147,,
12,22.24,,
12,22.577,,
12,23.491,,
12,23.568,,
12,25.644,,
13,6.219,,
13,11.495,,
13,12.9,,
13,12.998,,
13,13.411,,
13,13.506,,
13,13.708,,
13,13.744,,
13,13.893,,
13,14.757,,
13,15.16,,
13,15.228,,
13,15.986,,
13,16.03,,
13,16.219,,
13,16.394,,
13,16.953,,
13,28.701,,
13,30.479,,
14,10.492,,
14,10.575,,
14,13.238,,
14,14.59,,
14,15.329,,
14,15.561,,
14,15.726,,
14,16.949,,
14,17.06,,
14,18.153,,
14,20.263,,
14,26.182,,
14,26.671,,
14,27.561,,
15,11.952,,
15,12.103,,
15,12.586,,
15,12.724,,
15,12.895,,
15,12.92,,
15,13.132,,
15,14.118,,
15,14.361,,
15,14.369,,
15,14.904,,
15,15.029,,
15,15.235,,
15,15.495,,
15,15.972,,
15,16.14,,
15,16.305,,
15,16.894,,
15,17.155,,
15,18.205,,
15,18.585,,
15,18.604,,
15,19.942,,
15,19.995,,
15,20.107,,
15,20.11,,
15,20.52,,
15,21.109,,
15,21.465,,
15,22.068,,
15,24.504,,
15,25.751,,
15,27.938,,
15,28.039,,
15,32.209,,
16,11.546,,
16,14.947,,
16,17.152,,
16,17.722,,
16,18.277,,
16,18.999,,
16,19.433,,
16,19.538,,
16,19.791,,
16,19.964,,
16,20.157,,
16,20.36,,
16,24.863,,
16,25.183,,
16,25.579,,
16,26.098,,
16,26.738,,
16,27.958,,
16,28.185,,
16,28.65,,
16,31.368,,
17,13.289,,
17,13.842,,
17,14.457,,
17,14.642,,
17,16.069,,
17,16.131,,
17,16.151,,
17,16.417,,
17,16.604,,
17,16.983,,
17,18.996,,
17,19.349,,
17,19.77,,
17,19.833,,
17,20.605,,
17,20.845,,
17,21.398,,
17,22.46,,
17,22.716,,
17,25.178,,
17,26.339,,
17,27.405,,
17,28.414,,
17,28.491,,
17,29.145,,
17,29.464,,
18,13.071,,
18,19.398,,
18,19.526,,
18,19.858,,
18,20.287,,
18,20.524,,
18,22.101,,
18,22.416,,
18,23.22,,
18,23.904,,
18,27.735,,
18,27.974,,
18,28.185,,
18,28.305,,
18,31.819,,
18,32.444,,
19,13.089,,
19,15.686,,
19,15.701,,
19,16.907,,
19,17.269,,
19,17.891,,
19,18.055,,
19,18.104,,
19,18.201,,
19,18.648,,
19,19.92,,
19,19.953,,
19,20.04,,
19,20.349,,
19,20.637,,
19,21.017,,
19,21.031,,
19,21.557,,
19,21.848,,
19,21.994,,
19,22.096,,
19,22.126,,
19,22.293,,
19,23.071,,
19,23.668,,
19,24.127,,
19,24.402,,
19,24.8,,
19,25.151,,
19,25.301,,
19,25.993,,
19,28.01,,
19,30.852,,
20,16.605,,
20,17.423,,
20,17.775,,
20,17.827,,
20,18.391,,
20,18.723,,
20,19.213,,
20,19.621,,
20,19.857,,
20,19.91,,
20,20.083,,
20,20.151,,
20,20.47,,
20,20.656,,
20,20.795,,
20,20.854,,
20,21.029,,
20,21.226,,
20,21.525,,
20,22.264,,
20,22.387,,
20,22.572,,
20,23.215,,
20,23.748,,
20,23.866,,
20,24.107,,
20,24.303,,
20,25.735,,
20,26.464,,
20,26.553,,
20,27.19,,
20,28.457,,
20,29.324,,
21,12.826,,
21,18.723,,
21,18.87,,
21,19.037,,
21,19.568,,
21,19.875,,
21,19.914,,
21,20.339,,
21,20.502,,
21,20.616,,
21,21.416,,
21,21.612,,
21,21.633,,
21,21.944,,
21,22.478,,
21,22.655,,
21,22.878,,
21,23.236,,
21,23.336,,
21,23.673,,
21,23.727,,
21,24.206,,
21,24.487,,
21,25.173,,
21,25.233,,
21,25.301,,
21,25.58,,
21,25.716,,
21,25.902,,
21,26.502,,
21,26.62,,
21,26.626,,
21,27.79,,
21,33.232,,
22,16.359,,
22,19.174,,
22,19.722,,
22,19.993,,
22,20.379,,
22,20.529,,
22,21.163,,
22,21.266,,
22,21.324,,
22,22.379,,
22,22.832,,
22,22.854,,
22,23.43,,
22,24.303,,
22,24.609,,
22,24.749,,
22,25.076,,
22,25.102,,
22,26.372,,
22,26.844,,
22,29.127,,
22,31.811,,
22,34.737,,
23,15.487,,
23,17.667,,
23,18.14,,
23,18.474,,
23,18.632,,
23,18.761,,
23,18.793,,
23,18.906,,
23,18.923,,
23,19.383,,
23,19.634,,
23,19.925,,
23,20.218,,
23,20.393,,
23,20.914,,
23,21.553,,
23,21.824,,
23,22.005,,
23,22.248,,
23,22.372,,
23,22.394,,
23,22.667,,
23,22.897,,
23,22.976,,
23,23.282,,
23,23.82,,
23,23.946,,
23,23.995,,
23,24.03,,
23,24.151,,
23,24.287,,
23,24.299,,
23,24.594,,
23,24.636,,
23,24.994,,
23,25.412,,
23,25.927,,
23,25.968,,
23,25.972,,
23,26.615,,
23,26.771,,
23,27.291,,
23,27.71,,
23,28.349,,
23,30.588,,
23,31.074,,
23,31.526,,
23,31.584,,
23,32.439,,
24,19.412,,
24,19.457,,
24,19.468,,
24,19.483,,
24,19.556,,
24,19.732,,
24,20.374,,
24,20.472,,
24,21.65,,
24,21.718,,
24,22.015,,
24,22.661,,
24,23.285,,
24,24.023,,
24,24.1,,
24,24.406,,
24,24.701,,
24,25.238,,
24,25.779,,
24,29.302,,
24,30.652,,
24,32.389,,
24,33.265,,
24,33.615,,
25,16.323,,
25,18.992,,
25,19.151,,
25,19.774,,
25,20.215,,
25,21.353,,
25,21.891,,
25,22.224,,
25,22.362,,
25,22.461,,
25,22.897,,
25,24.067,,
25,24.351,,
25,25.125,,
25,26.547,,
25,27.313,,
25,27.7,,
25,27.906,,
25,28.334,,
25,29.249,,
25,29.853,,
25,29.866,,
25,31.15,,
25,31.251,,
25,32.735,,
26,18.412,,
26,18.819,,
26,19.546,,
26,19.869,,
26,20.632,,
26,20.735,,
26,20.832,,
26,20.926,,
26,21.675,,
26,21.805,,
26,22.27,,
26,22.646,,
26,22.825,,
26,22.857,,
26,22.933,,
26,23.11,,
26,23.188,,
26,23.446,,
26,23.898,,
26,24.021,,
26,24.625,,
26,24.758,,
26,24.939,,
26,26.411,,
26,27.609,,
26,30.604,,
26,30.845,,
26,31.376,,
26,31.579,,
26,31.813,,
26,33.285,,
26,35.245,,
26,35.548,,
26,35.936,,
27,18.64,,
27,19.335,,
27,19.865,,
27,20.7,,
27,21.106,,
27,21.42,,
27,22.041,,
27,22.202,,
27,22.684,,
27,22.917,,
27,22.933,,
27,23.46,,
27,24.286,,
27,24.559,,
27,24.637,,
27,24.691,,
27,25.117,,
27,25.203,,
27,25.402,,
27,25.449,,
27,25.566,,
27,25.736,,
27,25.817,,
27,25.934,,
27,26.001,,
27,26.015,,
27,26.276,,
27,26.702,,
27,26.726,,
27,26.747,,
27,26.806,,
27,27.019,,
27,27.705,,
27,27.96,,
27,28.262,,
27,28.29,,
27,28.607,,
27,32.527,,
27,33.512,,
27,35.004,,
28,20.738,,
28,20.889,,
28,21.169,,
28,21.778,,
28,21.935,,
28,22.047,,
28,22.196,,
28,22.214,,
28,22.661,,
28,22.913,,
28,22.985,,
28,22.985,,
28,23.013,,
28,23.633,,
28,23.744,,
28,23.941,,
28,23.954,,
28,24.132,,
28,24.24,,
28,24.322,,
28,24.626,,
28,24.99,,
28,25.055,,
28,25.387,,
28,25.472,,
28,26.114,,
28,26.149,,
28,26.518,,
28,26.617,,
28,27.242,,
28,27.313,,
28,27.476,,
28,27.64,,
28,28.074,,
28,28.285,,
28,28.988,,
28,29.31,,
28,29.93,,
28,30.093,,
28,31.31,,
28,32.469,,
28,33.289,,
28,33.751,,
29,21.054,,
29,21.263,,
29,21.274,,
29,21.738,,
29,21.859,,
29,22.113,,
29,22.508,,
29,22.558,,
29,23.457,,
29,23.483,,
29,23.963,,
29,24.12,,
29,24.399,,
29,24.478,,
29,24.555,,
29,24.743,,
29,24.994,,
29,25.007,,
29,25.082,,
29,25.193,,
29,25.218,,
29,25.346,,
29,25.484,,
29,25.958,,
29,25.996,,
29,26.032,,
29,26.581,,
29,27.495,,
29,27.508,,
29,27.591,,
29,27.857,,
29,28.818,,
29,29.038,,
29,29.332,,
29,29.777,,
29,30.466,,
29,31.454,,
29,32.031,,
29,33.557,,
29,34.011,,
29,34.114,,
29,34.746,,
29,40.4,,
30,20.357,,
30,22.757,,
30,23.285,,
30,23.404,,
30,23.538,,
30,24.123,,
30,24.425,,
30,24.65,,
30,24.715,,
30,24.878,,
30,25.073,,
30,25.378,,
30,25.614,,
30,25.746,,
30,25.879,,
30,26.345,,
30,26.607,,
30,26.803,,
30,27.023,,
30,27.092,,
30,27.132,,
30,27.698,,
30,28.005,,
30,28.114,,
30,28.387,,
30,28.637,,
30,29.031,,
30,29.485,,
30,29.562,,
30,29.864,,
30,30.283,,
30,30.382,,
30,30.455,,
30,30.732,,
30,31.284,,
30,31.763,,
30,32.123,,
30,32.636,,
30,33.088,,
30,33.154,,
30,33.401,,
30,34.41,,
30,35.058,,
31,21.098,,
31,23.669,,
31,25.35,,
31,25.663,,
31,25.687,,
31,25.753,,
31,26.337,,
31,26.98,,
31,27.922,,
31,28.171,,
31,28.429,,
31,28.451,,
31,29.319,,
31,29.553,,
31,30.743,,
31,30.87,,
31,32.536,,
31,33.54,,
31,34.535,,
32,24.34,,
32,24.517,,
32,24.593,,
32,24.727,,
32,25.096,,
32,25.208,,
32,25.576,,
32,25.886,,
32,25.89,,
32,26.252,,
32,26.894,,
32,26.96,,
32,27.779,,
32,27.983,,
32,28.169,,
32,28.266,,
32,28.575,,
32,29.168,,
32,29.574,,
32,30.07,,
32,30.768,,
32,34.715,,
32,36.138,,
32,36.802,,
33,24.669,,
33,25.167,,
33,25.301,,
33,26.171,,
33,26.383,,
33,26.46,,
33,26.591,,
33,26.999,,
33,27.487,,
33,27.902,,
33,28.264,,
33,28.27,,
33,28.736,,
33,28.75,,
33,28.953,,
33,29.033,,
33,29.066,,
33,29.295,,
33,29.357,,
33,29.436,,
33,29.492,,
33,30.055,,
33,30.144,,
33,30.919,,
33,31.369,,
33,31.856,,
33,31.886,,
33,31.971,,
33,32.229,,
33,32.384,,
33,32.608,,
33,32.803,,
33,32.989,,
33,33.493,,
33,33.749,,
33,34.213,,
33,34.339,,
33,34.49,,
33,34.502,,
33,34.946,,
34,22.458,,
34,23.625,,
34,24.638,,
34,25.804,,
34,26.127,,
34,26.519,,
34,27.376,,
34,28.792,,
34,29.411,,
34,29.862,,
34,30.215,,
34,31.073,,
34,31.525,,
34,32.922,,
34,35.947,,
34,37.325,,
35,25.095,,
35,25.67,,
35,25.872,,
35,25.953,,
35,26.061,,
35,26.074,,
35,26.089,,
35,26.348,,
35,26.382,,
35,26.74,,
35,26.872,,
35,27.398,,
35,27.434,,
35,27.635,,
35,27.981,,
35,28.009,,
35,28.057,,
35,28.144,,
35,28.239,,
35,28.58,,
35,28.744,,
35,28.996,,
35,29.005,,
35,29.106,,
35,29.109,,
35,29.267,,
35,29.274,,
35,29.302,,
35,29.323,,
35,29.438,,
35,29.67,,
35,29.693,,
35,30.084,,
35,30.388,,
35,30.404,,
35,30.871,,
35,30.889,,
35,30.892,,
35,31.182,,
35,31.669,,
35,32.247,,
35,32.261,,
35,33.342,,
35,34.25,,
35,35.182,,
35,35.781,,
35,42.597,,
36,24.374,,
36,26.749,,
36,27.79,,
36,27.814,,
36,28.042,,
36,28.278,,
36,28.823,,
36,28.934,,
36,29.196,,
36,29.579,,
36,29.982,,
36,30.028,,
36,30.341,,
36,30.706,,
36,30.716,,
36,31.663,,
36,32.219,,
36,32.252,,
36,32.95,,
36,32.998,,
36,33.705,,
36,33.827,,
36,33.941,,
36,33.952,,
36,34.263,,
36,34.397,,
36,34.535,,
36,34.571,,
36,34.891,,
36,35.097,,
36,35.103,,
36,35.447,,
36,36.983,,
36,37.355,,
36,37.594,,
37,23.961,,
37,26.808,,
37,27.731,,
37,28.159,,
37,28.264,,
37,28.334,,
37,28.582,,
37,28.695,,
37,28.814,,
37,29.172,,
37,29.489,,
37,29.851,,
37,30.469,,
37,30.692,,
37,31.449,,
37,32.18,,
37,33.386,,
37,35.582,,
37,36.368,,
37,38.592,,
38,26.52,,
38,26.56,,
38,26.582,,
38,27.604,,
38,27.875,,
38,28.589,,
38,28.784,,
38,29.049,,
38,29.086,,
38,29.126,,
38,29.354,,
38,29.597,,
38,29.696,,
38,30.25,,
38,30.748,,
38,31.178,,
38,32.03,,
38,32.375,,
38,32.524,,
38,32.73,,
38,33.809,,
38,34.514,,
38,36.824,,
38,36.948,,
38,37.394,,
38,37.944,,
38,38.082,,
39,33.522,,
39,34.228,,
39,34.414,,
39,34.651,,
39,34.926,,
39,35.197,,
39,35.475,,
39,35.583,,
39,36.38,,
39,37.567,,
39,38.424,,
40,28.42,,
40,29.005,,
40,29.844,,
40,33.667,,
40,34.26,,
40,35.487,,
40,36.287,,
40,36.976,,
40,37.387,,
40,37.859,,
40,47.996,,
41,31.525,,
41,31.992,,
41,32.067,,
41,32.833,,
41,33.112,,
41,33.847,,
41,34.179,,
41,34.443,,
41,34.687,,
41,36.153,,
41,36.153,,
41,36.4,,
41,36.622,,
41,37.332,,
41,38.529,,
41,38.94,,
42,33.36,,
42,34.176,,
42,34.786,,
42,36.741,,
42,36.929,,
42,39.635,,
42,42.888,,
42,42.911,,
42,45.146,,
43,35.02,,
43,37.302,,
43,37.39,,
43,40.976,,
43,44.789,,
44,36.844,,
44,39.438,,
44,39.601,,
45,40.016,,
45,41.606,,
46,39.784,,
47,27.449,,
47,28.793,,
47,36.618,,
48,32.842,,
48,33.892,,
49,34.197,,
49,35.037,,
49,35.342,,
49,37.015,,
51,38.971,,
52.5,48,,
58,35.886,,
